rel.group,area,year,season,program,length,lendist
4,2,1991,2,RTTP,40,98.9615260824787
4,2,1991,2,RTTP,42,48.7095288346901
4,2,1991,2,RTTP,44,30.067610391784
4,2,1991,2,RTTP,46,19.6191157806391
4,2,1991,2,RTTP,48,10.8243397410422
4,2,1991,2,RTTP,50,21.6486794820845
4,2,1991,2,RTTP,52,12.5156428255801
4,2,1991,2,RTTP,54,16.2365096115634
4,2,1991,2,RTTP,56,8.11825480578168
4,2,1991,2,RTTP,58,9.47129727341196
4,2,1991,2,RTTP,60,3.3826061690757
4,2,1991,2,RTTP,62,6.7652123381514
4,2,1991,2,RTTP,64,3.3826061690757
4,2,1991,2,RTTP,66,2.02956370144542
4,2,1991,2,RTTP,68,5.41216987052112
4,2,1991,2,RTTP,70,4.05912740289084
4,2,1991,2,RTTP,72,2.02956370144542
4,2,1991,2,RTTP,74,1.35304246763028
4,2,1991,2,RTTP,76,1.35304246763028
4,2,1991,2,RTTP,78,0.67652123381514
4,2,1991,2,RTTP,80,2.02956370144542
4,2,1991,2,RTTP,82,0.67652123381514
4,2,1991,2,RTTP,84,1.35304246763028
4,2,1991,2,RTTP,86,1.35304246763028
4,2,1991,2,RTTP,88,0
4,2,1991,2,RTTP,90,0
4,2,1991,2,RTTP,92,0.67652123381514
4,2,1991,2,RTTP,94,0
4,2,1991,2,RTTP,96,0.67652123381514
4,2,1991,2,RTTP,98,0
4,2,1991,2,RTTP,100,0
4,2,1991,2,RTTP,102,0
4,2,1991,2,RTTP,104,0
4,2,1991,2,RTTP,106,0
4,2,1991,2,RTTP,108,0
4,2,1991,2,RTTP,110,0
4,2,1991,2,RTTP,112,0
4,2,1991,2,RTTP,114,0
4,2,1991,2,RTTP,116,0
4,2,1991,2,RTTP,118,0
4,2,1991,2,RTTP,120,0
4,2,1991,2,RTTP,122,0
4,2,1991,2,RTTP,124,0
4,2,1991,2,RTTP,126,0
4,2,1991,2,RTTP,128,0
4,2,1991,2,RTTP,130,0
4,2,1991,2,RTTP,132,0
4,2,1991,2,RTTP,134,0
4,2,1991,2,RTTP,136,0
4,2,1991,2,RTTP,138,0
4,2,1991,2,RTTP,140,0
4,2,1991,2,RTTP,142,0
4,2,1991,2,RTTP,144,0
4,2,1991,2,RTTP,146,0
4,2,1991,2,RTTP,148,0
4,2,1991,2,RTTP,150,0
4,2,1991,2,RTTP,152,0
4,2,1991,2,RTTP,154,0
4,2,1991,2,RTTP,156,0
4,2,1991,2,RTTP,158,0
4,2,1991,2,RTTP,160,0
4,2,1991,2,RTTP,162,0
4,2,1991,2,RTTP,164,0
4,2,1991,2,RTTP,166,0
4,2,1991,2,RTTP,168,0
4,2,1991,2,RTTP,170,0
4,2,1991,2,RTTP,172,0
4,2,1991,2,RTTP,174,0
4,2,1991,2,RTTP,176,0
4,2,1991,2,RTTP,178,0
4,2,1991,2,RTTP,180,0
4,2,1991,2,RTTP,182,0
4,2,1991,2,RTTP,184,0
4,2,1991,2,RTTP,186,0
4,2,1991,2,RTTP,188,0
4,2,1991,2,RTTP,190,0
4,2,1991,2,RTTP,192,0
4,2,1991,2,RTTP,194,0
4,2,1991,2,RTTP,196,0
4,2,1991,2,RTTP,198,0
5,2,1992,2,RTTP,10,0
5,2,1992,2,RTTP,12,0
5,2,1992,2,RTTP,14,0
5,2,1992,2,RTTP,16,0
5,2,1992,2,RTTP,18,0.600629988321972
5,2,1992,2,RTTP,20,4.2044099182538
5,2,1992,2,RTTP,22,6.60692987154169
5,2,1992,2,RTTP,24,3.60377992993183
5,2,1992,2,RTTP,26,0.600629988321972
5,2,1992,2,RTTP,28,3.00314994160986
5,2,1992,2,RTTP,30,9.61007981315155
5,2,1992,2,RTTP,32,0
5,2,1992,2,RTTP,34,0
5,2,1992,2,RTTP,36,0
5,2,1992,2,RTTP,38,0
5,2,1992,2,RTTP,40,0
5,2,1992,2,RTTP,42,0
5,2,1992,2,RTTP,44,0
5,2,1992,2,RTTP,46,0
5,2,1992,2,RTTP,48,0
5,2,1992,2,RTTP,50,0
5,2,1992,2,RTTP,52,0
5,2,1992,2,RTTP,54,0
5,2,1992,2,RTTP,56,0
5,2,1992,2,RTTP,58,0
5,2,1992,2,RTTP,60,0
5,2,1992,2,RTTP,62,0
5,2,1992,2,RTTP,64,0
5,2,1992,2,RTTP,66,0
5,2,1992,2,RTTP,68,0
5,2,1992,2,RTTP,70,0
5,2,1992,2,RTTP,72,0
5,2,1992,2,RTTP,74,0
5,2,1992,2,RTTP,76,0
5,2,1992,2,RTTP,78,0
5,2,1992,2,RTTP,80,0
5,2,1992,2,RTTP,82,0
5,2,1992,2,RTTP,84,0
5,2,1992,2,RTTP,86,0
5,2,1992,2,RTTP,88,0
5,2,1992,2,RTTP,90,0
5,2,1992,2,RTTP,92,0
5,2,1992,2,RTTP,94,0
5,2,1992,2,RTTP,96,0
5,2,1992,2,RTTP,98,0
5,2,1992,2,RTTP,100,0
5,2,1992,2,RTTP,102,0
5,2,1992,2,RTTP,104,0
5,2,1992,2,RTTP,106,0
5,2,1992,2,RTTP,108,0
5,2,1992,2,RTTP,110,0
5,2,1992,2,RTTP,112,0
5,2,1992,2,RTTP,114,0
5,2,1992,2,RTTP,116,0
5,2,1992,2,RTTP,118,0
5,2,1992,2,RTTP,120,0
5,2,1992,2,RTTP,122,0
5,2,1992,2,RTTP,124,0
5,2,1992,2,RTTP,126,0
5,2,1992,2,RTTP,128,0
5,2,1992,2,RTTP,130,0
5,2,1992,2,RTTP,132,0
5,2,1992,2,RTTP,134,0
5,2,1992,2,RTTP,136,0
5,2,1992,2,RTTP,138,0
5,2,1992,2,RTTP,140,0
5,2,1992,2,RTTP,142,0
5,2,1992,2,RTTP,144,0
5,2,1992,2,RTTP,146,0
5,2,1992,2,RTTP,148,0
5,2,1992,2,RTTP,150,0
5,2,1992,2,RTTP,152,0
5,2,1992,2,RTTP,154,0
5,2,1992,2,RTTP,156,0
5,2,1992,2,RTTP,158,0
5,2,1992,2,RTTP,160,0
5,2,1992,2,RTTP,162,0
5,2,1992,2,RTTP,164,0
5,2,1992,2,RTTP,166,0
5,2,1992,2,RTTP,168,0
5,2,1992,2,RTTP,170,0
5,2,1992,2,RTTP,172,0
5,2,1992,2,RTTP,174,0
5,2,1992,2,RTTP,176,0
5,2,1992,2,RTTP,178,0
5,2,1992,2,RTTP,180,0
5,2,1992,2,RTTP,182,0
5,2,1992,2,RTTP,184,0
5,2,1992,2,RTTP,186,0
5,2,1992,2,RTTP,188,0
5,2,1992,2,RTTP,190,0
5,2,1992,2,RTTP,192,0
5,2,1992,2,RTTP,194,0
5,2,1992,2,RTTP,196,0
5,2,1992,2,RTTP,198,0
6,2,1992,3,RTTP,10,0
6,2,1992,3,RTTP,12,0
6,2,1992,3,RTTP,14,0.591880844054997
6,2,1992,3,RTTP,16,1.77564253216499
6,2,1992,3,RTTP,18,4.14316590838498
6,2,1992,3,RTTP,20,4.14316590838498
6,2,1992,3,RTTP,22,30.1859230468048
6,2,1992,3,RTTP,24,101.803505177459
6,2,1992,3,RTTP,26,131.989428224264
6,2,1992,3,RTTP,28,73.3932246628196
6,2,1992,3,RTTP,30,175.196729840279
6,2,1992,3,RTTP,32,287.062209366674
6,2,1992,3,RTTP,34,378.211859351143
6,2,1992,3,RTTP,36,253.916882099594
6,2,1992,3,RTTP,38,92.3334116725795
6,2,1992,3,RTTP,40,80.4957947914796
6,2,1992,3,RTTP,42,63.1125117410817
6,2,1992,3,RTTP,44,39.6560165516848
6,2,1992,3,RTTP,46,14.2051402573199
6,2,1992,3,RTTP,48,11.2457360370449
6,2,1992,3,RTTP,50,4.73504675243998
6,2,1992,3,RTTP,52,1.18376168810999
6,2,1992,3,RTTP,54,0.591880844054997
6,2,1992,3,RTTP,56,1.18376168810999
6,2,1992,3,RTTP,58,0
6,2,1992,3,RTTP,60,0
6,2,1992,3,RTTP,62,0
6,2,1992,3,RTTP,64,0
6,2,1992,3,RTTP,66,0
6,2,1992,3,RTTP,68,0
6,2,1992,3,RTTP,70,0
6,2,1992,3,RTTP,72,0
6,2,1992,3,RTTP,74,0
6,2,1992,3,RTTP,76,0
6,2,1992,3,RTTP,78,0
6,2,1992,3,RTTP,80,0
6,2,1992,3,RTTP,82,0
6,2,1992,3,RTTP,84,0
6,2,1992,3,RTTP,86,0
6,2,1992,3,RTTP,88,0
6,2,1992,3,RTTP,90,0
6,2,1992,3,RTTP,92,0
6,2,1992,3,RTTP,94,0
6,2,1992,3,RTTP,96,0
6,2,1992,3,RTTP,98,0
6,2,1992,3,RTTP,100,0
6,2,1992,3,RTTP,102,0
6,2,1992,3,RTTP,104,0
6,2,1992,3,RTTP,106,0
6,2,1992,3,RTTP,108,0
6,2,1992,3,RTTP,110,0
6,2,1992,3,RTTP,112,0
6,2,1992,3,RTTP,114,0
6,2,1992,3,RTTP,116,0
6,2,1992,3,RTTP,118,0
6,2,1992,3,RTTP,120,0
6,2,1992,3,RTTP,122,0
6,2,1992,3,RTTP,124,0
6,2,1992,3,RTTP,126,0
6,2,1992,3,RTTP,128,0
6,2,1992,3,RTTP,130,0
6,2,1992,3,RTTP,132,0
6,2,1992,3,RTTP,134,0
6,2,1992,3,RTTP,136,0
6,2,1992,3,RTTP,138,0
6,2,1992,3,RTTP,140,0
6,2,1992,3,RTTP,142,0
6,2,1992,3,RTTP,144,0
6,2,1992,3,RTTP,146,0
6,2,1992,3,RTTP,148,0
6,2,1992,3,RTTP,150,0
6,2,1992,3,RTTP,152,0
6,2,1992,3,RTTP,154,0
6,2,1992,3,RTTP,156,0
6,2,1992,3,RTTP,158,0
6,2,1992,3,RTTP,160,0
6,2,1992,3,RTTP,162,0
6,2,1992,3,RTTP,164,0
6,2,1992,3,RTTP,166,0
6,2,1992,3,RTTP,168,0
6,2,1992,3,RTTP,170,0
6,2,1992,3,RTTP,172,0
6,2,1992,3,RTTP,174,0
6,2,1992,3,RTTP,176,0
6,2,1992,3,RTTP,178,0
6,2,1992,3,RTTP,180,0
6,2,1992,3,RTTP,182,0
6,2,1992,3,RTTP,184,0
6,2,1992,3,RTTP,186,0
6,2,1992,3,RTTP,188,0
6,2,1992,3,RTTP,190,0
6,2,1992,3,RTTP,192,0
6,2,1992,3,RTTP,194,0
6,2,1992,3,RTTP,196,0
6,2,1992,3,RTTP,198,0
7,2,1992,4,RTTP,10,0
7,2,1992,4,RTTP,12,0
7,2,1992,4,RTTP,14,0
7,2,1992,4,RTTP,16,0
7,2,1992,4,RTTP,18,0
7,2,1992,4,RTTP,20,11.6106596962504
7,2,1992,4,RTTP,22,68.9382919464866
7,2,1992,4,RTTP,24,248.177851007352
7,2,1992,4,RTTP,26,436.851071071421
7,2,1992,4,RTTP,28,410.001420523842
7,2,1992,4,RTTP,30,306.231149488604
7,2,1992,4,RTTP,32,265.593840551728
7,2,1992,4,RTTP,34,194.478549912194
7,2,1992,4,RTTP,36,122.637593041645
7,2,1992,4,RTTP,38,129.894255351801
7,2,1992,4,RTTP,40,166.177566902584
7,2,1992,4,RTTP,42,81.2746178737527
7,2,1992,4,RTTP,44,35.5576453197668
7,2,1992,4,RTTP,46,30.4779817026573
7,2,1992,4,RTTP,48,15.9646570823443
7,2,1992,4,RTTP,50,18.8673220064069
7,2,1992,4,RTTP,52,10.8849934652347
7,2,1992,4,RTTP,54,2.17699869304695
7,2,1992,4,RTTP,56,1.4513324620313
7,2,1992,4,RTTP,58,0.725666231015649
7,2,1992,4,RTTP,60,0
7,2,1992,4,RTTP,62,0
7,2,1992,4,RTTP,64,0
7,2,1992,4,RTTP,66,0
7,2,1992,4,RTTP,68,0
7,2,1992,4,RTTP,70,0
7,2,1992,4,RTTP,72,0
7,2,1992,4,RTTP,74,0
7,2,1992,4,RTTP,76,0
7,2,1992,4,RTTP,78,0
7,2,1992,4,RTTP,80,0
7,2,1992,4,RTTP,82,0
7,2,1992,4,RTTP,84,0
7,2,1992,4,RTTP,86,0
7,2,1992,4,RTTP,88,0
7,2,1992,4,RTTP,90,0
7,2,1992,4,RTTP,92,0
7,2,1992,4,RTTP,94,0
7,2,1992,4,RTTP,96,0
7,2,1992,4,RTTP,98,0
7,2,1992,4,RTTP,100,0
7,2,1992,4,RTTP,102,0
7,2,1992,4,RTTP,104,0
7,2,1992,4,RTTP,106,0
7,2,1992,4,RTTP,108,0
7,2,1992,4,RTTP,110,0
7,2,1992,4,RTTP,112,0
7,2,1992,4,RTTP,114,0
7,2,1992,4,RTTP,116,0
7,2,1992,4,RTTP,118,0
7,2,1992,4,RTTP,120,0
7,2,1992,4,RTTP,122,0
7,2,1992,4,RTTP,124,0
7,2,1992,4,RTTP,126,0
7,2,1992,4,RTTP,128,0
7,2,1992,4,RTTP,130,0
7,2,1992,4,RTTP,132,0
7,2,1992,4,RTTP,134,0
7,2,1992,4,RTTP,136,0
7,2,1992,4,RTTP,138,0
7,2,1992,4,RTTP,140,0
7,2,1992,4,RTTP,142,0
7,2,1992,4,RTTP,144,0
7,2,1992,4,RTTP,146,0
7,2,1992,4,RTTP,148,0
7,2,1992,4,RTTP,150,0
7,2,1992,4,RTTP,152,0
7,2,1992,4,RTTP,154,0
7,2,1992,4,RTTP,156,0
7,2,1992,4,RTTP,158,0
7,2,1992,4,RTTP,160,0
7,2,1992,4,RTTP,162,0
7,2,1992,4,RTTP,164,0
7,2,1992,4,RTTP,166,0
7,2,1992,4,RTTP,168,0
7,2,1992,4,RTTP,170,0
7,2,1992,4,RTTP,172,0
7,2,1992,4,RTTP,174,0
7,2,1992,4,RTTP,176,0
7,2,1992,4,RTTP,178,0
7,2,1992,4,RTTP,180,0
7,2,1992,4,RTTP,182,0
7,2,1992,4,RTTP,184,0
7,2,1992,4,RTTP,186,0
7,2,1992,4,RTTP,188,0
7,2,1992,4,RTTP,190,0
7,2,1992,4,RTTP,192,0
7,2,1992,4,RTTP,194,0
7,2,1992,4,RTTP,196,0
7,2,1992,4,RTTP,198,0
8,3,1989,3,RTTP,10,0
8,3,1989,3,RTTP,12,0
8,3,1989,3,RTTP,14,0
8,3,1989,3,RTTP,16,0
8,3,1989,3,RTTP,18,0
8,3,1989,3,RTTP,20,0
8,3,1989,3,RTTP,22,0
8,3,1989,3,RTTP,24,0
8,3,1989,3,RTTP,26,0
8,3,1989,3,RTTP,28,0
8,3,1989,3,RTTP,30,0
8,3,1989,3,RTTP,32,0
8,3,1989,3,RTTP,34,0
8,3,1989,3,RTTP,36,0.642074259111453
8,3,1989,3,RTTP,38,0
8,3,1989,3,RTTP,40,0
8,3,1989,3,RTTP,42,1.28414851822291
8,3,1989,3,RTTP,44,2.56829703644581
8,3,1989,3,RTTP,46,5.77866833200308
8,3,1989,3,RTTP,48,16.6939307368978
8,3,1989,3,RTTP,50,16.0518564777863
8,3,1989,3,RTTP,52,17.3360049960092
8,3,1989,3,RTTP,54,11.5573366640062
8,3,1989,3,RTTP,56,14.7677079595634
8,3,1989,3,RTTP,58,8.98903962756034
8,3,1989,3,RTTP,60,5.13659407289162
8,3,1989,3,RTTP,62,3.21037129555726
8,3,1989,3,RTTP,64,4.49451981378017
8,3,1989,3,RTTP,66,1.92622277733436
8,3,1989,3,RTTP,68,1.28414851822291
8,3,1989,3,RTTP,70,1.28414851822291
8,3,1989,3,RTTP,72,0
8,3,1989,3,RTTP,74,0
8,3,1989,3,RTTP,76,0
8,3,1989,3,RTTP,78,0
8,3,1989,3,RTTP,80,0
8,3,1989,3,RTTP,82,0
8,3,1989,3,RTTP,84,0
8,3,1989,3,RTTP,86,0
8,3,1989,3,RTTP,88,0
8,3,1989,3,RTTP,90,0
8,3,1989,3,RTTP,92,0
8,3,1989,3,RTTP,94,0
8,3,1989,3,RTTP,96,0
8,3,1989,3,RTTP,98,0
8,3,1989,3,RTTP,100,0
8,3,1989,3,RTTP,102,0
8,3,1989,3,RTTP,104,0
8,3,1989,3,RTTP,106,0
8,3,1989,3,RTTP,108,0
8,3,1989,3,RTTP,110,0
8,3,1989,3,RTTP,112,0
8,3,1989,3,RTTP,114,0
8,3,1989,3,RTTP,116,0
8,3,1989,3,RTTP,118,0
8,3,1989,3,RTTP,120,0
8,3,1989,3,RTTP,122,0
8,3,1989,3,RTTP,124,0
