rel.group,rel.area,rel.year,rel.season,program,rel.length,rec.fishery,rec.year,rec.season,rec.number
2,2,1990,3,RTTP,44,17,1990,3,1
2,2,1990,3,RTTP,44,24,1990,3,3
2,2,1990,3,RTTP,44,24,1990,4,1
2,2,1990,3,RTTP,44,25,1990,3,1
2,2,1990,3,RTTP,44,25,1990,4,1
2,2,1990,3,RTTP,44,25,1991,1,1
2,2,1990,3,RTTP,46,13,1990,3,1
2,2,1990,3,RTTP,46,13,1990,4,1
2,2,1990,3,RTTP,46,13,1991,2,2
2,2,1990,3,RTTP,46,13,1991,3,2
2,2,1990,3,RTTP,46,13,1993,4,1
2,2,1990,3,RTTP,46,17,1990,3,14
2,2,1990,3,RTTP,46,17,1992,4,1
2,2,1990,3,RTTP,46,17,1993,1,1
2,2,1990,3,RTTP,46,24,1990,3,2
2,2,1990,3,RTTP,46,24,1990,4,1
2,2,1990,3,RTTP,46,25,1990,4,1
2,2,1990,3,RTTP,46,25,1991,2,2
2,2,1990,3,RTTP,48,13,1990,3,3
2,2,1990,3,RTTP,48,13,1990,4,1
2,2,1990,3,RTTP,48,13,1991,1,2
2,2,1990,3,RTTP,48,13,1992,3,1
2,2,1990,3,RTTP,48,17,1990,3,1
2,2,1990,3,RTTP,48,23,1991,1,1
2,2,1990,3,RTTP,48,24,1990,3,1
2,2,1990,3,RTTP,48,26,1990,3,1
2,2,1990,3,RTTP,48,30,1991,2,2
2,2,1990,3,RTTP,50,13,1990,3,1
2,2,1990,3,RTTP,50,13,1990,4,1
2,2,1990,3,RTTP,50,13,1991,2,1
2,2,1990,3,RTTP,50,13,1991,3,1
2,2,1990,3,RTTP,50,24,1990,3,2
2,2,1990,3,RTTP,50,28,1991,1,1
2,2,1990,3,RTTP,52,13,1990,3,3
2,2,1990,3,RTTP,52,13,1990,4,1
2,2,1990,3,RTTP,52,13,1991,1,1
2,2,1990,3,RTTP,52,13,1992,2,1
2,2,1990,3,RTTP,54,13,1990,3,2
2,2,1990,3,RTTP,58,30,1991,2,1
2,2,1990,3,RTTP,62,13,1991,3,1
2,2,1990,3,RTTP,62,15,1990,3,1
3,2,1991,1,RTTP,26,23,1991,1,2
3,2,1991,1,RTTP,26,23,1991,2,3
3,2,1991,1,RTTP,26,24,1991,2,1
3,2,1991,1,RTTP,26,28,1991,1,10
3,2,1991,1,RTTP,26,28,1991,4,2
3,2,1991,1,RTTP,28,13,1991,2,2
3,2,1991,1,RTTP,28,23,1991,1,3
3,2,1991,1,RTTP,28,23,1991,2,2
3,2,1991,1,RTTP,28,24,1991,1,1
3,2,1991,1,RTTP,28,24,1991,2,1
3,2,1991,1,RTTP,28,28,1991,1,32
3,2,1991,1,RTTP,28,28,1991,2,2
3,2,1991,1,RTTP,28,28,1991,3,3
3,2,1991,1,RTTP,28,28,1991,4,4
3,2,1991,1,RTTP,28,28,1992,1,1
3,2,1991,1,RTTP,28,28,1992,2,1
3,2,1991,1,RTTP,30,13,1991,4,1
3,2,1991,1,RTTP,30,23,1991,1,1
3,2,1991,1,RTTP,30,23,1991,2,1
3,2,1991,1,RTTP,30,28,1991,1,37
3,2,1991,1,RTTP,30,28,1991,2,1
3,2,1991,1,RTTP,30,28,1991,4,4
3,2,1991,1,RTTP,30,28,1992,1,2
3,2,1991,1,RTTP,32,13,1991,1,1
3,2,1991,1,RTTP,32,13,1992,4,1
3,2,1991,1,RTTP,32,23,1991,1,1
3,2,1991,1,RTTP,32,28,1991,1,43
3,2,1991,1,RTTP,32,28,1991,4,1
3,2,1991,1,RTTP,32,28,1992,1,1
3,2,1991,1,RTTP,34,23,1991,1,2
3,2,1991,1,RTTP,34,23,1991,2,1
3,2,1991,1,RTTP,34,24,1991,1,1
3,2,1991,1,RTTP,34,28,1991,1,81
3,2,1991,1,RTTP,34,28,1991,2,1
3,2,1991,1,RTTP,34,30,1991,1,1
3,2,1991,1,RTTP,36,13,1991,4,2
3,2,1991,1,RTTP,36,13,1992,2,1
3,2,1991,1,RTTP,36,23,1991,1,2
3,2,1991,1,RTTP,36,24,1991,2,1
3,2,1991,1,RTTP,36,28,1991,1,50
3,2,1991,1,RTTP,36,28,1991,2,4
3,2,1991,1,RTTP,36,28,1991,3,1
3,2,1991,1,RTTP,36,28,1991,4,4
3,2,1991,1,RTTP,36,28,1992,1,1
3,2,1991,1,RTTP,38,13,1991,1,2
3,2,1991,1,RTTP,38,13,1991,2,5
3,2,1991,1,RTTP,38,13,1991,3,1
3,2,1991,1,RTTP,38,13,1991,4,1
3,2,1991,1,RTTP,38,17,1993,2,1
3,2,1991,1,RTTP,38,23,1991,1,5
3,2,1991,1,RTTP,38,24,1991,2,1
3,2,1991,1,RTTP,38,25,1991,2,1
3,2,1991,1,RTTP,38,25,1991,4,1
3,2,1991,1,RTTP,38,28,1991,1,42
3,2,1991,1,RTTP,38,28,1991,2,1
3,2,1991,1,RTTP,38,28,1991,3,1
3,2,1991,1,RTTP,38,28,1991,4,3
3,2,1991,1,RTTP,38,30,1991,1,2
3,2,1991,1,RTTP,40,13,1991,1,3
3,2,1991,1,RTTP,40,13,1991,2,5
3,2,1991,1,RTTP,40,13,1992,3,1
3,2,1991,1,RTTP,40,17,1993,1,1
3,2,1991,1,RTTP,40,23,1991,1,2
3,2,1991,1,RTTP,40,23,1991,4,1
3,2,1991,1,RTTP,40,28,1991,1,45
3,2,1991,1,RTTP,40,28,1991,2,1
3,2,1991,1,RTTP,40,28,1992,1,1
3,2,1991,1,RTTP,40,30,1991,1,2
3,2,1991,1,RTTP,42,13,1991,1,1
3,2,1991,1,RTTP,42,23,1991,1,1
3,2,1991,1,RTTP,42,28,1991,1,17
3,2,1991,1,RTTP,42,28,1991,2,1
3,2,1991,1,RTTP,44,16,1992,1,1
3,2,1991,1,RTTP,44,23,1991,1,3
3,2,1991,1,RTTP,44,28,1991,1,5
3,2,1991,1,RTTP,44,28,1991,4,1
3,2,1991,1,RTTP,46,13,1991,2,1
3,2,1991,1,RTTP,46,28,1991,1,4
3,2,1991,1,RTTP,48,28,1991,1,4
3,2,1991,1,RTTP,50,28,1991,1,1
3,2,1991,1,RTTP,50,28,1991,4,1
3,2,1991,1,RTTP,52,28,1991,1,1
3,2,1991,1,RTTP,52,28,1991,2,1
3,2,1991,1,RTTP,54,13,1991,2,1
3,2,1991,1,RTTP,54,17,1993,2,1
3,2,1991,1,RTTP,54,28,1991,1,1
3,2,1991,1,RTTP,60,28,1991,1,1
3,2,1991,1,RTTP,62,23,1991,1,1
3,2,1991,1,RTTP,66,23,1991,1,1
4,2,1991,2,RTTP,24,17,1991,2,1
4,2,1991,2,RTTP,26,17,1991,2,14
4,2,1991,2,RTTP,26,17,1992,4,1
4,2,1991,2,RTTP,26,24,1991,2,2
4,2,1991,2,RTTP,28,13,1991,2,2
4,2,1991,2,RTTP,28,25,1992,1,1
4,2,1991,2,RTTP,30,13,1991,2,2
4,2,1991,2,RTTP,30,17,1991,2,3
4,2,1991,2,RTTP,30,25,1992,1,1
4,2,1991,2,RTTP,30,25,1992,2,1
4,2,1991,2,RTTP,30,28,1991,2,1
4,2,1991,2,RTTP,32,6,1991,4,1
4,2,1991,2,RTTP,32,17,1991,2,8
4,2,1991,2,RTTP,32,17,1992,1,3
4,2,1991,2,RTTP,32,17,1992,3,3
4,2,1991,2,RTTP,32,17,1993,1,2
4,2,1991,2,RTTP,32,28,1991,2,6
4,2,1991,2,RTTP,32,30,1991,2,3
4,2,1991,2,RTTP,34,13,1991,2,4
4,2,1991,2,RTTP,34,17,1991,2,12
4,2,1991,2,RTTP,34,17,1992,1,4
4,2,1991,2,RTTP,34,17,1992,3,4
4,2,1991,2,RTTP,34,28,1991,2,1
4,2,1991,2,RTTP,34,30,1991,2,1
4,2,1991,2,RTTP,36,13,1991,2,27
4,2,1991,2,RTTP,36,13,1992,2,1
4,2,1991,2,RTTP,36,13,1992,3,1
4,2,1991,2,RTTP,36,14,1993,1,1
4,2,1991,2,RTTP,36,15,1991,4,1
4,2,1991,2,RTTP,36,15,1992,1,1
4,2,1991,2,RTTP,36,17,1991,2,6
4,2,1991,2,RTTP,36,17,1992,1,1
4,2,1991,2,RTTP,36,17,1992,3,1
4,2,1991,2,RTTP,36,24,1991,2,2
4,2,1991,2,RTTP,36,25,1991,2,1
4,2,1991,2,RTTP,36,25,1992,2,1
4,2,1991,2,RTTP,36,25,1992,3,1
4,2,1991,2,RTTP,36,30,1991,2,20
4,2,1991,2,RTTP,36,30,1992,1,2
4,2,1991,2,RTTP,38,13,1991,2,8
4,2,1991,2,RTTP,38,16,1992,2,1
4,2,1991,2,RTTP,38,17,1991,2,5
4,2,1991,2,RTTP,38,17,1991,4,2
4,2,1991,2,RTTP,38,24,1991,2,2
4,2,1991,2,RTTP,38,25,1991,2,1
4,2,1991,2,RTTP,38,25,1991,4,1
4,2,1991,2,RTTP,38,25,1992,2,1
4,2,1991,2,RTTP,38,28,1991,2,2
4,2,1991,2,RTTP,38,30,1991,2,14
4,2,1991,2,RTTP,38,30,1992,1,2
4,2,1991,2,RTTP,40,13,1991,2,3
4,2,1991,2,RTTP,40,13,1992,2,1
4,2,1991,2,RTTP,40,17,1991,2,8
4,2,1991,2,RTTP,40,17,1992,3,4
4,2,1991,2,RTTP,40,24,1991,2,1
4,2,1991,2,RTTP,40,25,1992,2,1
4,2,1991,2,RTTP,40,28,1991,2,4
4,2,1991,2,RTTP,40,28,1992,1,1
4,2,1991,2,RTTP,42,13,1991,2,1
4,2,1991,2,RTTP,42,13,1991,4,1
4,2,1991,2,RTTP,42,17,1991,2,3
4,2,1991,2,RTTP,42,17,1991,4,2
4,2,1991,2,RTTP,42,17,1992,1,1
4,2,1991,2,RTTP,42,17,1994,4,1
4,2,1991,2,RTTP,44,13,1991,4,1
4,2,1991,2,RTTP,44,17,1991,2,6
4,2,1991,2,RTTP,44,17,1992,4,1
4,2,1991,2,RTTP,46,13,1991,2,2
4,2,1991,2,RTTP,48,13,1991,2,1
4,2,1991,2,RTTP,48,30,1992,1,1
4,2,1991,2,RTTP,50,13,1991,2,1
4,2,1991,2,RTTP,50,13,1991,3,1
4,2,1991,2,RTTP,50,24,1991,2,1
4,2,1991,2,RTTP,50,28,1991,2,1
4,2,1991,2,RTTP,52,13,1991,2,1
4,2,1991,2,RTTP,54,13,1991,2,2
4,2,1991,2,RTTP,54,17,1991,2,1
4,2,1991,2,RTTP,54,24,1991,2,1
4,2,1991,2,RTTP,54,30,1991,2,1
4,2,1991,2,RTTP,56,13,1991,2,1
4,2,1991,2,RTTP,56,13,1993,2,1
4,2,1991,2,RTTP,58,13,1991,2,2
4,2,1991,2,RTTP,60,13,1991,2,1
4,2,1991,2,RTTP,62,13,1991,2,1
4,2,1991,2,RTTP,62,30,1991,2,1
4,2,1991,2,RTTP,64,13,1991,2,1
4,2,1991,2,RTTP,70,13,1991,2,1
4,2,1991,2,RTTP,84,13,1991,2,1
6,2,1992,3,RTTP,22,17,1992,3,2
6,2,1992,3,RTTP,24,17,1992,3,5
6,2,1992,3,RTTP,24,17,1992,4,1
6,2,1992,3,RTTP,24,17,1993,2,1
6,2,1992,3,RTTP,24,17,1993,4,1
6,2,1992,3,RTTP,24,28,1992,3,1
6,2,1992,3,RTTP,26,17,1992,3,12
6,2,1992,3,RTTP,26,17,1992,4,2
6,2,1992,3,RTTP,28,17,1992,3,27
6,2,1992,3,RTTP,28,17,1993,2,1
6,2,1992,3,RTTP,30,6,1992,3,1
6,2,1992,3,RTTP,30,17,1992,3,32
6,2,1992,3,RTTP,30,17,1992,4,1
6,2,1992,3,RTTP,30,17,1993,2,1
6,2,1992,3,RTTP,30,17,1995,4,1
6,2,1992,3,RTTP,32,17,1992,3,41
6,2,1992,3,RTTP,32,17,1992,4,8
6,2,1992,3,RTTP,32,17,1993,2,2
6,2,1992,3,RTTP,32,28,1992,3,1
6,2,1992,3,RTTP,34,6,1992,3,1
6,2,1992,3,RTTP,34,17,1992,3,94
6,2,1992,3,RTTP,34,17,1992,4,14
6,2,1992,3,RTTP,34,17,1993,2,1
6,2,1992,3,RTTP,34,28,1992,3,1
6,2,1992,3,RTTP,36,17,1992,3,85
6,2,1992,3,RTTP,36,17,1992,4,17
6,2,1992,3,RTTP,36,17,1993,2,2
6,2,1992,3,RTTP,38,17,1992,3,25
6,2,1992,3,RTTP,38,17,1993,2,1
6,2,1992,3,RTTP,40,17,1992,3,33
6,2,1992,3,RTTP,40,17,1992,4,1
6,2,1992,3,RTTP,42,17,1992,3,43
6,2,1992,3,RTTP,42,17,1992,4,1
6,2,1992,3,RTTP,42,17,1993,4,1
6,2,1992,3,RTTP,44,17,1992,3,33
6,2,1992,3,RTTP,46,17,1992,3,14
6,2,1992,3,RTTP,48,17,1992,3,7
6,2,1992,3,RTTP,48,17,1993,2,1
6,2,1992,3,RTTP,50,17,1992,3,2
6,2,1992,3,RTTP,56,17,1992,3,1
7,2,1992,4,RTTP,22,17,1992,4,8
7,2,1992,4,RTTP,22,23,1993,3,1
7,2,1992,4,RTTP,24,17,1992,4,30
7,2,1992,4,RTTP,26,13,1993,3,1
7,2,1992,4,RTTP,26,17,1992,4,112
7,2,1992,4,RTTP,26,28,1992,4,2
7,2,1992,4,RTTP,26,28,1993,3,1
7,2,1992,4,RTTP,28,17,1992,4,138
7,2,1992,4,RTTP,28,17,1993,2,1
7,2,1992,4,RTTP,28,17,1993,3,1
7,2,1992,4,RTTP,28,28,1992,4,2
7,2,1992,4,RTTP,30,17,1992,4,128
7,2,1992,4,RTTP,30,24,1992,4,1
7,2,1992,4,RTTP,32,17,1992,4,138
7,2,1992,4,RTTP,32,17,1993,2,1
7,2,1992,4,RTTP,32,24,1992,4,1
7,2,1992,4,RTTP,32,28,1992,4,1
7,2,1992,4,RTTP,34,17,1992,4,108
7,2,1992,4,RTTP,36,17,1992,4,61
7,2,1992,4,RTTP,38,16,1993,3,1
7,2,1992,4,RTTP,38,17,1992,4,65
7,2,1992,4,RTTP,40,17,1992,4,86
7,2,1992,4,RTTP,40,28,1992,4,1
7,2,1992,4,RTTP,42,13,1992,4,1
7,2,1992,4,RTTP,42,17,1992,4,36
7,2,1992,4,RTTP,44,17,1992,4,8
7,2,1992,4,RTTP,46,17,1992,4,7
7,2,1992,4,RTTP,48,17,1992,4,4
7,2,1992,4,RTTP,50,17,1992,4,6
7,2,1992,4,RTTP,52,17,1992,4,3
7,2,1992,4,RTTP,56,17,1992,4,1
8,3,1989,3,RTTP,48,22,1989,3,1
8,3,1989,3,RTTP,48,25,1989,3,5
8,3,1989,3,RTTP,50,15,1992,1,1
8,3,1989,3,RTTP,52,25,1989,3,3
8,3,1989,3,RTTP,56,22,1989,3,1
8,3,1989,3,RTTP,56,25,1989,3,4
8,3,1989,3,RTTP,56,25,1990,2,1
8,3,1989,3,RTTP,58,25,1989,3,1
8,3,1989,3,RTTP,58,25,1990,1,1
8,3,1989,3,RTTP,60,25,1989,3,2
8,3,1989,3,RTTP,62,25,1989,3,1
9,3,1989,4,RTTP,30,22,1990,1,1
9,3,1989,4,RTTP,30,25,1989,4,1
9,3,1989,4,RTTP,32,25,1990,1,1
9,3,1989,4,RTTP,36,25,1989,4,11
9,3,1989,4,RTTP,36,25,1991,2,1
9,3,1989,4,RTTP,36,25,1991,3,1
9,3,1989,4,RTTP,38,25,1989,4,14
9,3,1989,4,RTTP,38,25,1991,1,1
9,3,1989,4,RTTP,38,25,1991,2,1
9,3,1989,4,RTTP,40,25,1989,4,1
9,3,1989,4,RTTP,40,25,1990,1,1
9,3,1989,4,RTTP,50,25,1989,4,1
10,3,1990,1,RTTP,26,13,1990,1,1
10,3,1990,1,RTTP,28,13,1990,1,1
10,3,1990,1,RTTP,30,25,1990,1,1
10,3,1990,1,RTTP,32,22,1990,2,1
10,3,1990,1,RTTP,32,25,1990,1,2
10,3,1990,1,RTTP,34,13,1990,4,1
10,3,1990,1,RTTP,34,13,1991,3,1
10,3,1990,1,RTTP,34,22,1990,1,2
10,3,1990,1,RTTP,34,22,1990,2,3
10,3,1990,1,RTTP,34,22,1990,3,1
10,3,1990,1,RTTP,34,22,1990,4,1
10,3,1990,1,RTTP,34,24,1991,3,1
10,3,1990,1,RTTP,34,25,1990,1,9
10,3,1990,1,RTTP,34,25,1990,2,1
10,3,1990,1,RTTP,34,25,1990,3,1
10,3,1990,1,RTTP,34,25,1991,2,1
10,3,1990,1,RTTP,34,25,1992,1,2
10,3,1990,1,RTTP,34,26,1990,4,1
10,3,1990,1,RTTP,36,13,1990,1,2
10,3,1990,1,RTTP,36,13,1990,4,1
10,3,1990,1,RTTP,36,13,1991,2,1
10,3,1990,1,RTTP,36,22,1990,1,2
10,3,1990,1,RTTP,36,22,1990,2,2
10,3,1990,1,RTTP,36,25,1990,1,10
10,3,1990,1,RTTP,36,25,1990,2,1
10,3,1990,1,RTTP,36,25,1990,3,1
10,3,1990,1,RTTP,36,25,1990,4,5
10,3,1990,1,RTTP,36,25,1991,1,2
10,3,1990,1,RTTP,36,26,1990,4,2
10,3,1990,1,RTTP,38,13,1990,4,1
10,3,1990,1,RTTP,38,13,1991,1,1
10,3,1990,1,RTTP,38,25,1990,1,9
10,3,1990,1,RTTP,38,25,1990,2,1
10,3,1990,1,RTTP,38,25,1990,3,1
10,3,1990,1,RTTP,38,25,1990,4,1
10,3,1990,1,RTTP,38,25,1991,1,1
10,3,1990,1,RTTP,38,26,1990,2,1
10,3,1990,1,RTTP,38,30,1991,2,2
10,3,1990,1,RTTP,40,13,1990,3,1
10,3,1990,1,RTTP,40,13,1991,1,1
10,3,1990,1,RTTP,40,21,1990,1,1
10,3,1990,1,RTTP,40,22,1991,4,1
10,3,1990,1,RTTP,40,25,1990,1,6
10,3,1990,1,RTTP,40,25,1990,2,5
10,3,1990,1,RTTP,40,25,1990,3,2
10,3,1990,1,RTTP,40,25,1990,4,1
10,3,1990,1,RTTP,40,25,1991,1,2
10,3,1990,1,RTTP,40,25,1992,3,1
10,3,1990,1,RTTP,40,26,1990,1,1
10,3,1990,1,RTTP,42,13,1990,1,2
10,3,1990,1,RTTP,42,13,1990,3,1
10,3,1990,1,RTTP,42,13,1990,4,1
10,3,1990,1,RTTP,42,13,1991,1,2
10,3,1990,1,RTTP,42,25,1990,1,1
10,3,1990,1,RTTP,42,25,1990,2,1
10,3,1990,1,RTTP,42,25,1990,4,1
10,3,1990,1,RTTP,42,25,1991,1,2
10,3,1990,1,RTTP,42,25,1991,3,1
10,3,1990,1,RTTP,44,13,1990,1,2
10,3,1990,1,RTTP,44,13,1990,2,1
10,3,1990,1,RTTP,44,13,1990,3,1
10,3,1990,1,RTTP,44,13,1990,4,4
10,3,1990,1,RTTP,44,13,1991,3,1
10,3,1990,1,RTTP,44,13,1993,2,1
10,3,1990,1,RTTP,44,16,1992,1,1
10,3,1990,1,RTTP,44,22,1990,2,1
10,3,1990,1,RTTP,44,22,1990,4,1
10,3,1990,1,RTTP,44,25,1990,1,4
10,3,1990,1,RTTP,44,25,1990,2,1
10,3,1990,1,RTTP,44,25,1990,3,4
10,3,1990,1,RTTP,44,25,1990,4,2
10,3,1990,1,RTTP,44,25,1991,1,1
10,3,1990,1,RTTP,44,25,1991,4,1
10,3,1990,1,RTTP,44,26,1990,2,1
10,3,1990,1,RTTP,44,30,1990,2,1
10,3,1990,1,RTTP,44,30,1991,2,1
10,3,1990,1,RTTP,44,30,1991,4,1
10,3,1990,1,RTTP,46,13,1990,1,2
10,3,1990,1,RTTP,46,13,1990,2,1
10,3,1990,1,RTTP,46,13,1990,4,6
10,3,1990,1,RTTP,46,13,1991,1,3
10,3,1990,1,RTTP,46,13,1991,2,2
10,3,1990,1,RTTP,46,13,1991,3,1
10,3,1990,1,RTTP,46,13,1992,3,1
10,3,1990,1,RTTP,46,15,1990,1,1
10,3,1990,1,RTTP,46,15,1990,3,1
10,3,1990,1,RTTP,46,24,1991,3,1
10,3,1990,1,RTTP,46,25,1990,1,9
10,3,1990,1,RTTP,46,25,1990,2,1
10,3,1990,1,RTTP,46,25,1990,3,3
10,3,1990,1,RTTP,46,25,1990,4,3
10,3,1990,1,RTTP,46,25,1991,1,4
10,3,1990,1,RTTP,46,25,1991,2,1
10,3,1990,1,RTTP,46,25,1991,4,1
10,3,1990,1,RTTP,46,26,1990,1,3
10,3,1990,1,RTTP,46,26,1990,4,3
10,3,1990,1,RTTP,46,30,1991,2,1
10,3,1990,1,RTTP,48,13,1990,1,9
10,3,1990,1,RTTP,48,13,1990,2,2
10,3,1990,1,RTTP,48,13,1990,3,5
10,3,1990,1,RTTP,48,13,1990,4,5
10,3,1990,1,RTTP,48,13,1991,1,2
10,3,1990,1,RTTP,48,13,1991,2,5
10,3,1990,1,RTTP,48,13,1991,3,4
10,3,1990,1,RTTP,48,13,1991,4,1
10,3,1990,1,RTTP,48,15,1990,2,1
10,3,1990,1,RTTP,48,15,1990,3,1
10,3,1990,1,RTTP,48,15,1991,3,2
10,3,1990,1,RTTP,48,15,1992,4,1
10,3,1990,1,RTTP,48,17,1991,2,1
10,3,1990,1,RTTP,48,24,1990,3,1
10,3,1990,1,RTTP,48,25,1990,1,11
10,3,1990,1,RTTP,48,25,1990,2,4
10,3,1990,1,RTTP,48,25,1990,3,6
10,3,1990,1,RTTP,48,25,1990,4,4
10,3,1990,1,RTTP,48,25,1991,1,13
10,3,1990,1,RTTP,48,25,1991,2,9
10,3,1990,1,RTTP,48,25,1991,3,1
10,3,1990,1,RTTP,48,25,1991,4,2
10,3,1990,1,RTTP,48,26,1990,1,2
10,3,1990,1,RTTP,48,26,1990,4,1
10,3,1990,1,RTTP,48,26,1991,4,1
10,3,1990,1,RTTP,48,30,1991,2,1
10,3,1990,1,RTTP,50,10,1992,4,1
10,3,1990,1,RTTP,50,13,1990,1,8
10,3,1990,1,RTTP,50,13,1990,2,3
10,3,1990,1,RTTP,50,13,1990,3,4
10,3,1990,1,RTTP,50,13,1990,4,7
10,3,1990,1,RTTP,50,13,1991,2,1
10,3,1990,1,RTTP,50,13,1992,1,1
10,3,1990,1,RTTP,50,13,1992,4,1
10,3,1990,1,RTTP,50,14,1993,3,1
10,3,1990,1,RTTP,50,15,1990,3,2
10,3,1990,1,RTTP,50,15,1992,2,1
10,3,1990,1,RTTP,50,22,1990,1,2
10,3,1990,1,RTTP,50,23,1990,3,1
10,3,1990,1,RTTP,50,24,1990,3,2
10,3,1990,1,RTTP,50,24,1990,4,1
10,3,1990,1,RTTP,50,25,1990,1,18
10,3,1990,1,RTTP,50,25,1990,2,3
10,3,1990,1,RTTP,50,25,1990,3,3
10,3,1990,1,RTTP,50,25,1990,4,6
10,3,1990,1,RTTP,50,25,1991,1,4
10,3,1990,1,RTTP,50,25,1991,2,1
10,3,1990,1,RTTP,50,25,1991,3,3
10,3,1990,1,RTTP,50,25,1991,4,2
10,3,1990,1,RTTP,50,25,1992,1,1
10,3,1990,1,RTTP,50,25,1992,2,1
10,3,1990,1,RTTP,50,26,1990,1,2
10,3,1990,1,RTTP,50,26,1990,2,3
10,3,1990,1,RTTP,50,26,1990,4,1
10,3,1990,1,RTTP,50,26,1991,4,1
10,3,1990,1,RTTP,50,26,1992,1,1
10,3,1990,1,RTTP,50,30,1991,2,1
10,3,1990,1,RTTP,52,13,1990,1,3
10,3,1990,1,RTTP,52,13,1990,3,1
10,3,1990,1,RTTP,52,22,1990,4,1
10,3,1990,1,RTTP,52,25,1990,1,10
10,3,1990,1,RTTP,52,25,1990,2,1
10,3,1990,1,RTTP,52,25,1990,3,2
10,3,1990,1,RTTP,52,25,1990,4,2
10,3,1990,1,RTTP,52,25,1991,2,2
10,3,1990,1,RTTP,52,25,1991,3,2
10,3,1990,1,RTTP,52,25,1991,4,1
10,3,1990,1,RTTP,52,26,1990,1,1
10,3,1990,1,RTTP,52,26,1990,4,1
10,3,1990,1,RTTP,54,13,1990,1,1
10,3,1990,1,RTTP,54,13,1990,3,1
10,3,1990,1,RTTP,54,13,1991,1,1
10,3,1990,1,RTTP,54,22,1990,1,1
10,3,1990,1,RTTP,54,25,1990,1,3
10,3,1990,1,RTTP,54,25,1990,2,1
10,3,1990,1,RTTP,54,25,1990,3,1
10,3,1990,1,RTTP,56,25,1990,1,1
10,3,1990,1,RTTP,58,14,1992,1,1
10,3,1990,1,RTTP,58,25,1990,1,2
10,3,1990,1,RTTP,58,25,1990,2,1
10,3,1990,1,RTTP,60,25,1990,1,1
10,3,1990,1,RTTP,68,25,1990,1,1
10,3,1990,1,RTTP,70,13,1992,1,1
10,3,1990,1,RTTP,72,25,1991,1,1
10,3,1990,1,RTTP,72,25,1992,3,1
10,3,1990,1,RTTP,74,15,1993,1,1
10,3,1990,1,RTTP,74,25,1990,2,1
10,3,1990,1,RTTP,76,25,1990,4,1
11,3,1990,2,RTTP,32,25,1990,2,1
11,3,1990,2,RTTP,34,13,1990,4,1
11,3,1990,2,RTTP,34,13,1991,3,1
11,3,1990,2,RTTP,34,25,1991,2,1
11,3,1990,2,RTTP,34,26,1990,3,1
11,3,1990,2,RTTP,34,28,1990,2,2
11,3,1990,2,RTTP,36,13,1990,2,2
11,3,1990,2,RTTP,36,13,1991,1,1
